FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI
36,NY,Cattaraugus County,10681.179147,0.174,0.187,0.365,0.0658355056,0.0004317902,0.5237614951,0.042663766,0.255,6.8,0.1322801979,24713.452382,Not Available,22096.26461,Not Available,10312.918412,Not Available
36,NY,Cayuga County,7891.5452779,0.179,0.184,0.41,0.0604174747,0.0002899315,0.6092446082,0.0360567487,0.177,7.0,0.1233458585,Not Available,Not Available,11380.966984,Not Available,7990.1534739,Not Available
36,NY,Chautauqua County,9667.0887184,0.177,0.179,0.347,0.0579980702,0.00063088,0.5928185955,0.0427299034,0.234,5.3,0.1504241282,20525.32874,Not Available,17923.157339,13400.230498,9181.1115,Not Available
36,NY,Chemung County,9852.2832397,0.169,0.164,0.342,0.0478727622,0.0007827082,0.6023681055,0.0399780467,0.223,6.8,0.1342585829,Not Available,Not Available,15471.120902,8529.5401631,9676.2577884,Not Available
36,NY,Chenango County,10172.151197,0.173,0.193,0.375,0.0477388339,0.0003008359,0.5212237094,0.0347715274,0.187,6.7,0.1146545178,Not Available,Not Available,Not Available,Not Available,9958.7781822,Not Available
36,NY,Clinton County,7270.3238762,0.171,0.189,0.418,0.05107173,0.0008040605,0.6272575425,0.035189633,0.158,6.2,0.1181284744,Not Available,Not Available,Not Available,Not Available,7524.2419404,Not Available
36,NY,Columbia County,7809.6266285,0.142,0.146,0.33,0.0551440883,0.0004046748,0.6250181818,0.0298337137,0.175,7.8,0.1543810848,Not Available,Not Available,17295.082868,7599.1856979,7426.028894,Not Available
36,NY,Cortland County,8256.0620002,0.163,0.171,0.34,0.0467831225,0.0003670834,0.6540326571,0.0424953179,0.165,6.7,0.1245892662,Not Available,Not Available,Not Available,Not Available,8295.0066514,Not Available
36,NY,Delaware County,8915.1616061,0.154,0.159,0.359,0.0573104693,0.0003830727,0.5862338242,0.0403342439,0.215,6.5,0.1403840952,Not Available,Not Available,Not Available,Not Available,9115.5972641,Not Available
36,NY,Dutchess County,6545.6152313,0.131,0.118,0.343,0.0466559301,0.0007101699,0.692913935,0.0326450665,0.088,8.3,0.1654808252,Not Available,3239.8930627,9547.158465,5292.4267495,6508.809629,Not Available
36,NY,Erie County,8237.5087917,0.151,0.156,0.327,0.0434197435,0.0007321052,0.7381249799,0.0380027388,0.179,6.8,0.1468869785,16480.747196,4738.5798654,16814.24712,10040.115015,6737.3658312,Not Available
36,NY,Essex County,7205.7136132,0.147,0.177,0.36,0.0543807806,0.0005098208,0.5793510324,0.0381316099,0.165,3.2,0.1100859052,Not Available,Not Available,Not Available,Not Available,7566.0196127,Not Available
36,NY,Franklin County,7951.2864488,0.181,0.184,0.366,0.060624671,0.0005268038,0.5167260995,0.0381555532,0.185,6.5,0.1395474138,12359.070499,Not Available,Not Available,Not Available,7987.5536767,Not Available
36,NY,Fulton County,9921.8618329,0.185,0.21,0.363,0.05763422,0.0003200542,0.6208059079,0.0436727643,0.202,7.0,0.1232151082,Not Available,Not Available,16894.263391,Not Available,9871.5193658,Not Available
36,NY,Genesee County,7591.1721338,0.156,0.165,0.353,0.0439244206,0.0003111334,0.6549789621,0.0329316191,0.141,7.2,0.1236713001,Not Available,Not Available,22039.064374,Not Available,7418.721078,Not Available
36,NY,Greene County,8286.1253305,0.15,0.148,0.324,0.0503242993,0.0002886657,0.5670575787,0.0382947625,0.188,7.4,0.1415472779,Not Available,Not Available,11849.831724,6461.720638,8574.9702958,Not Available
36,NY,Hamilton County,6514.1472132,0.165,0.182,0.373,0.085884101,0.0003907013,0.6251511487,0.049955397,0.139,5.7,0.0927835052,Not Available,Not Available,Not Available,Not Available,6483.545775,Not Available
36,NY,Herkimer County,7794.8227736,0.15,0.168,0.378,0.0474602136,0.000266947,0.6361159464,0.0407353477,0.166,6.8,0.0994271686,Not Available,Not Available,Not Available,Not Available,7741.8141403,Not Available
36,NY,Jefferson County,7377.959493,0.173,0.179,0.374,0.0481926403,0.0005073305,0.6690182949,0.0435273146,0.188,6.5,0.1314951115,Not Available,Not Available,7973.0305291,3642.7847357,7825.4660857,Not Available
36,NY,Kings County,6345.3862704,0.17,0.117,0.269,0.06479602,0.0006319451,0.7214973315,0.0552572743,0.267,8.4,0.3231872583,Not Available,3212.1941905,9501.7780711,6887.2435735,4441.87936,Not Available
36,NY,Lewis County,7010.5355467,0.156,0.176,0.359,0.0536249109,0.0006773793,0.5697462266,0.0438048616,0.153,6.0,0.1085604974,Not Available,Not Available,Not Available,Not Available,6950.1139797,Not Available
36,NY,Livingston County,5954.4119221,0.153,0.163,0.324,0.0425522523,0.0004547079,0.6585863163,0.035151117,0.122,6.8,0.1197417743,Not Available,Not Available,Not Available,Not Available,6188.006886,Not Available
36,NY,Madison County,6939.9617177,0.144,0.159,0.344,0.0408009758,0.0007390109,0.630638238,0.037233881,0.13,6.8,0.1263115416,Not Available,Not Available,Not Available,Not Available,7183.1645471,Not Available
36,NY,Monroe County,7509.6387556,0.12,0.117,0.361,0.0415950568,0.0010739446,0.7462603175,0.0366607448,0.177,6.6,0.1535958712,9324.388508,3800.6997709,16256.092964,9055.2268157,5573.3361314,Not Available
36,NY,Montgomery County,9218.5921438,0.194,0.187,0.36,0.0498575858,0.0005246378,0.5846700843,0.0459703099,0.228,7.3,0.1494313674,Not Available,Not Available,13084.662599,9489.2087426,9220.4780589,Not Available
36,NY,Nassau County,4799.8188766,0.117,0.094,0.269,0.0440136146,0.0013631393,0.7874250514,0.0312076904,0.063,8.2,0.1974645869,Not Available,2751.773205,7323.6386064,5170.0896926,4527.8309788,Not Available
36,NY,New York County,4960.2431971,0.152,0.107,0.212,0.047343077,0.0013685287,0.8593705133,0.0459428598,0.201,8.7,0.2478509935,Not Available,2487.8385214,11757.323578,5915.9618341,2900.0808803,Not Available
36,NY,Niagara County,9535.2236515,0.148,0.146,0.346,0.0444720874,0.0003827019,0.6765946643,0.0406692303,0.2,7.9,0.1229590137,26871.456437,5796.5383793,21876.32761,6758.6164179,8449.6987973,Not Available
36,NY,Oneida County,8898.4210057,0.158,0.154,0.382,0.0452620252,0.0007035097,0.6412297157,0.0371239854,0.196,7.0,0.1303582237,Not Available,6660.3945915,17379.962016,7776.6214118,8388.7137568,Not Available
36,NY,Onondaga County,7762.1618317,0.159,0.155,0.351,0.044200215,0.0009234293,0.7277362712,0.0349531726,0.192,6.4,0.1489585249,17019.145991,3838.1919832,15129.697931,8863.6683337,6758.4590711,Not Available
36,NY,Ontario County,6295.8627218,0.136,0.143,0.341,0.0428203628,0.0008266079,0.738792116,0.0328318836,0.101,6.9,0.1142979912,Not Available,Not Available,12688.192333,7339.3621245,6178.1789819,Not Available
36,NY,Orange County,6631.0613457,0.142,0.118,0.373,0.0546726435,0.0006674495,0.6340606793,0.0343784208,0.191,8.1,0.2092113185,Not Available,5338.1358648,9175.3852201,5263.5892997,6651.1231206,Not Available
36,NY,Orleans County,7355.4793229,0.15,0.157,0.362,0.0566112041,7.46436e-05,0.4547314578,0.03969129,0.152,7.1,0.1663066955,Not Available,Not Available,5876.6895941,Not Available,7334.4981272,Not Available
36,NY,Oswego County,9165.3279168,0.165,0.172,0.385,0.0504900473,0.0004003851,0.6006208912,0.0431010038,0.188,6.9,0.1388235294,Not Available,Not Available,Not Available,7440.1447966,9200.9932338,Not Available
36,NY,Otsego County,8049.1397125,0.145,0.141,0.355,0.0503367337,0.0013763914,0.6803382664,0.0383616532,0.186,6.5,0.1300668151,Not Available,Not Available,Not Available,Not Available,8185.8094679,Not Available
36,NY,Putnam County,4623.5417127,0.124,0.11,0.301,0.0442849886,0.000530959,0.7255554595,0.0312577857,0.071,8.2,0.1704184704,Not Available,Not Available,6911.0567325,3402.4051777,4921.3619339,Not Available
36,NY,Queens County,5787.7122272,0.162,0.106,0.247,0.0871408739,0.0005894104,0.6833710243,0.0460298526,0.176,7.4,0.2992618921,Not Available,3702.8296428,8947.6438538,5461.8047764,6033.9661555,Not Available
36,NY,Rensselaer County,7121.6650436,0.135,0.13,0.346,0.0438469592,0.0004805532,0.7256496169,0.0330344103,0.163,8.1,0.1277509798,Not Available,4151.8146655,15771.720973,7268.8833061,6369.3996738,Not Available
36,NY,Richmond County,6375.6080083,0.138,0.106,0.294,0.0497154002,0.0008125732,0.6958902395,0.0488112972,0.175,7.7,0.2294284197,Not Available,3326.3946248,11841.392332,5826.298184,6054.9129912,Not Available
36,NY,Rockland County,5422.6001626,0.167,0.139,0.32,0.0521966505,0.000848989,0.6370930172,0.0311896491,0.231,8.4,0.2588586531,Not Available,3668.3662504,7858.5574498,6183.5011139,4872.0654093,Not Available
36,NY,St. Lawrence County,8243.2759042,0.171,0.196,0.371,0.0602078082,0.0005460384,0.5745560894,0.043721297,0.214,6.9,0.1547604609,Not Available,Not Available,13440.264154,Not Available,8474.1817053,Not Available
36,NY,Saratoga County,5526.2496088,0.103,0.105,0.321,0.037467748,0.0006951495,0.7784899678,0.0288238749,0.083,8.2,0.1088623122,Not Available,Not Available,7454.4478238,3483.3301308,5749.445223,Not Available
36,NY,Schenectady County,8451.919603,0.133,0.132,0.343,0.0454541881,0.0007970194,0.7140292569,0.0350904017,0.187,8.0,0.1498197903,Not Available,4925.3189152,15619.643771,9410.9703535,7317.2482009,Not Available
36,NY,Schoharie County,7415.0876014,0.173,0.192,0.376,0.0502873563,0.0003013763,0.6275775224,0.0415579201,0.165,6.6,0.1213872832,Not Available,Not Available,Not Available,Not Available,7433.1815328,Not Available
36,NY,Schuyler County,7968.6394513,0.175,0.196,0.376,0.0552133581,0.0006196485,0.616610954,0.0391795628,0.189,6.6,0.1173740053,Not Available,Not Available,Not Available,Not Available,8157.2483704,Not Available
36,NY,Seneca County,7640.3585259,0.16,0.163,0.374,0.0603958376,0.0002671574,0.5612094395,0.0348741794,0.21,6.9,0.118338846,Not Available,Not Available,Not Available,Not Available,7879.4010279,Not Available
36,NY,Steuben County,8363.0029182,0.149,0.165,0.366,0.0471079718,0.0005594526,0.6390058587,0.0397000655,0.191,5.7,0.1091849935,Not Available,Not Available,11105.083395,Not Available,8576.8302824,Not Available
36,NY,Suffolk County,6452.6881782,0.125,0.108,0.298,0.0567241181,0.0007128144,0.7042122424,0.0339044405,0.086,6.4,0.1931996875,6407.1005583,4037.5023995,10125.192858,6342.2667404,6079.5371488,Not Available
36,NY,Sullivan County,9701.3104606,0.17,0.151,0.348,0.0605475462,0.00032579,0.6090370216,0.0331780538,0.206,6.9,0.1596390769,Not Available,Not Available,12306.398296,8241.0964532,9970.1964848,Not Available
36,NY,Tioga County,6675.6575119,0.133,0.138,0.352,0.0417062125,0.0002709462,0.6093794143,0.0338416265,0.18,7.1,0.0903273443,Not Available,Not Available,Not Available,Not Available,6876.5033556,Not Available
36,NY,Tompkins County,5563.1840382,0.137,0.133,0.33,0.0469285348,0.0007987676,0.8418129399,0.0312702659,0.125,6.8,0.2092562369,Not Available,Not Available,12194.233318,Not Available,5799.8298124,Not Available
36,NY,Ulster County,7045.1076739,0.153,0.141,0.322,0.0698218659,0.0005957879,0.6322424833,0.0344671918,0.13,8.0,0.1809818105,Not Available,3469.0303163,12059.147198,5830.5346332,6819.0704295,Not Available
36,NY,Warren County,7391.2897469,0.162,0.18,0.347,0.0493782079,0.0011124996,0.6793193717,0.0368369196,0.15,7.3,0.1138072454,Not Available,Not Available,Not Available,Not Available,7561.9033231,Not Available
36,NY,Washington County,8493.2920187,0.149,0.157,0.36,0.053798786,0.0003609161,0.5265468792,0.0339858422,0.155,7.6,0.1260643821,Not Available,Not Available,Not Available,Not Available,8886.4242261,Not Available
36,NY,Wayne County,8850.1273632,0.139,0.148,0.372,0.0541532813,0.0002309647,0.6450181332,0.0336153723,0.143,7.1,0.1209954991,Not Available,Not Available,20878.878892,7909.4057614,8653.3607025,Not Available
36,NY,Westchester County,4880.7026119,0.128,0.093,0.266,0.0530833465,0.0013157697,0.7605728845,0.0337050157,0.111,8.8,0.2209019936,Not Available,2479.3622263,8667.6288435,5076.7487873,3977.900583,Not Available
36,NY,Wyoming County,6544.6363948,0.156,0.168,0.358,0.0458775679,0.0003457558,0.5264012222,0.0392395525,0.132,6.8,0.0901071204,Not Available,Not Available,Not Available,Not Available,7181.6020933,Not Available
36,NY,Yates County,6771.8373784,0.179,0.184,0.353,0.0966916875,0.0004875472,0.4191780822,0.0315726598,0.183,6.4,0.1250727167,Not Available,Not Available,Not Available,Not Available,7019.4081345,Not Available
37,NC,North Carolina,9440.5587824,0.178,0.149,0.342,0.1124456366,0.0007078841,0.6909284114,0.0345535479,0.175,6.7,0.1417855421,15954.603858,3254.2770744,13446.052752,6075.3827994,8846.2169046,13198.510953
37,NC,Alamance County,9570.5766712,0.197,0.173,0.38,0.1258019706,0.0003853299,0.6152509384,0.0339492509,0.16,7.4,0.1315789474,Not Available,Not Available,14623.773199,5126.300063,9172.0582353,Not Available
37,NC,Alexander County,10846.763323,0.173,0.162,0.338,0.1192650654,0.0001910272,0.5252115451,0.0321989674,0.174,7.7,0.0963319748,Not Available,Not Available,8478.1563688,Not Available,11357.246113,Not Available
37,NC,Alleghany County,8598.0525654,0.211,0.196,0.366,0.1730253924,0.0009955652,0.5254848895,0.0447726207,0.245,6.4,0.1289308176,Not Available,Not Available,Not Available,Not Available,8357.0003089,Not Available
37,NC,Anson County,15560.325955,0.234,0.201,0.431,0.1246721679,0.0004533092,0.3485312669,0.0403390821,0.33,7.5,0.187947494,Not Available,Not Available,18447.900822,Not Available,13882.00275,Not Available
37,NC,Ashe County,9771.2456655,0.178,0.174,0.339,0.1360390444,0.0004866909,0.6196513471,0.0300312012,0.22,5.9,0.089978678,Not Available,Not Available,Not Available,Not Available,10452.8018,Not Available
37,NC,Avery County,9110.6063518,0.174,0.17,0.331,0.1569879307,0.000223914,0.530867052,0.0302641703,0.221,5.7,0.1073667712,Not Available,Not Available,Not Available,Not Available,9490.8413303,Not Available
37,NC,Beaufort County,12292.83971,0.199,0.171,0.383,0.1220778423,0.0005172259,0.6007905138,0.0404624277,0.305,5.9,0.1480086114,Not Available,Not Available,16823.71743,6983.4010833,11830.374957,Not Available
37,NC,Bertie County,14627.582675,0.254,0.21,0.435,0.1169470293,0.0002856327,0.4946261682,0.0437686514,0.335,6.1,0.2121001391,Not Available,Not Available,16578.166684,Not Available,12564.948568,Not Available
37,NC,Bladen County,16587.919219,0.209,0.177,0.386,0.1397153946,0.0002370872,0.5626080126,0.0422379935,0.291,6.2,0.1901653612,19274.353511,Not Available,22191.128788,8761.8591092,14994.875911,Not Available
37,NC,Brunswick County,10047.602349,0.148,0.139,0.309,0.102509465,0.0004368478,0.6197049024,0.0420598681,0.168,6.2,0.1411520498,Not Available,Not Available,14333.046239,5474.0352161,10124.526232,Not Available
37,NC,Buncombe County,8557.0057768,0.133,0.111,0.262,0.1310977056,0.001406822,0.7082799829,0.0270656555,0.164,5.1,0.1350712044,Not Available,3103.7028371,16665.84496,5348.2271095,8419.9904315,Not Available
37,NC,Burke County,11521.193535,0.184,0.173,0.32,0.1347497526,0.0006277751,0.5635497377,0.0328021574,0.244,7.5,0.1136,Not Available,9604.2987032,15549.140789,8137.5453104,11604.038943,Not Available
37,NC,Cabarrus County,7537.1455383,0.153,0.122,0.346,0.087938851,0.0007912555,0.7110590784,0.0324456636,0.124,8.5,0.1163209498,Not Available,2174.6917658,10167.252116,5557.4250179,7671.9985946,Not Available
37,NC,Caldwell County,12862.81242,0.189,0.184,0.35,0.130885963,0.0004971229,0.5805681818,0.0338371741,0.181,7.4,0.1149497487,Not Available,Not Available,22774.070405,7491.1196724,12772.910483,Not Available
37,NC,Camden County,9189.3889958,0.155,0.158,0.343,0.0940657923,0.000184587,0.7431226766,0.0325288562,0.085,6.0,0.1200527704,Not Available,Not Available,11386.137875,Not Available,9464.3648087,Not Available
37,NC,Carteret County,10599.324168,0.153,0.135,0.316,0.1225866805,0.0006127719,0.7246063815,0.0324248264,0.144,5.7,0.1119055537,Not Available,Not Available,17566.771095,Not Available,10482.647003,Not Available
37,NC,Caswell County,10423.128188,0.21,0.183,0.355,0.124786433,0.0002201286,0.5205183585,0.0355216285,0.233,7.3,0.096567772,Not Available,Not Available,11835.951586,Not Available,10690.9255,Not Available
37,NC,Catawba County,11083.710082,0.179,0.17,0.341,0.1195256312,0.0006368915,0.6466079455,0.0329104036,0.156,7.9,0.1150903211,Not Available,6421.1440382,18549.455515,5914.7899141,11301.443672,Not Available
37,NC,Chatham County,7551.9065025,0.161,0.138,0.307,0.1145377427,0.0009372312,0.7006010518,0.0295716574,0.117,7.5,0.1322602058,Not Available,Not Available,12303.045522,6623.899522,7067.8668748,Not Available
37,NC,Cherokee County,12641.295517,0.201,0.182,0.315,0.1345510805,0.0004114239,0.5525663041,0.0386579139,0.245,6.1,0.0974130962,Not Available,Not Available,Not Available,Not Available,13125.292186,Not Available
37,NC,Chowan County,10587.934218,0.207,0.177,0.394,0.1145667727,0.0007287567,0.4707925482,0.0360040568,0.246,5.7,0.1451355662,Not Available,Not Available,13791.474332,Not Available,9495.7366927,Not Available
37,NC,Clay County,10395.654813,0.183,0.179,0.327,0.1326596709,0.0004421257,0.7417085427,0.037098692,0.222,,0.1834951456,Not Available,Not Available,Not Available,Not Available,10579.948341,Not Available
37,NC,Cleveland County,12476.455436,0.209,0.206,0.378,0.1096124188,0.0004384261,0.5639306943,0.0346627436,0.26,8.1,0.1517796263,Not Available,Not Available,15628.684303,5867.3193935,12240.235422,Not Available
37,NC,Columbus County,16521.376216,0.241,0.216,0.392,0.1373130232,0.0003992654,0.5247772133,0.0399462606,0.302,6.5,0.1430057202,14426.831417,Not Available,20975.4887,Not Available,15632.623583,Not Available
37,NC,Craven County,12560.091878,0.191,0.174,0.361,0.1097625947,0.0007449788,0.666969147,0.0346624907,0.251,5.7,0.14782286,Not Available,7097.6500215,17116.467178,8559.2007169,11926.554888,Not Available
37,NC,Cumberland County,12884.378328,0.187,0.157,0.396,0.106154194,0.0007063915,0.7097684116,0.0471444465,0.22,6.8,0.1829258549,17354.259118,5018.8288302,16161.578846,6823.7325508,12374.36595,15003.463375
37,NC,Currituck County,6917.8533778,0.144,0.137,0.332,0.0983365001,0.0002697872,0.6690869974,0.0305759022,0.105,6.0,0.111682243,Not Available,Not Available,9501.2892048,Not Available,6995.3598078,Not Available
37,NC,Dare County,8306.9062774,0.123,0.112,0.295,0.11023403,0.0005816105,0.7068878197,0.0395457912,0.133,5.9,0.1370814908,Not Available,Not Available,Not Available,Not Available,8697.2619921,Not Available
37,NC,Davidson County,12216.701491,0.179,0.174,0.345,0.1231065682,0.0002812989,0.5999706113,0.0336850899,0.212,8.3,0.1139060984,Not Available,4746.5042091,15029.054873,6238.6742907,12738.904309,Not Available
